id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
323,Wells-Thompson,Zillow,3542.1,EUR,2020-01-01,True,2023-09-23
324,Nicholson-Huffman,Realtor,2861.84,EUR,2024-10-20,False,2025-01-09
325,Salinas-Gomez,Zillow,2201.42,INR,2022-12-09,False,2024-08-23
326,Harper-Lee,Realtor,2814.44,INR,2024-06-16,True,2023-08-13
327,Bryant-Melton,Zillow,1006.45,INR,2022-03-27,True,2023-03-29
328,Brooks LLC,Apartments.com,2149.06,INR,2021-02-26,False,2021-04-05
329,"Lara, Zamora and Richards",Craigslist,4832.37,EUR,2022-01-08,True,2021-04-29
330,"Oconnell, Burgess and Townsend",Airbnb,2197.68,INR,2022-09-13,True,2021-02-03
331,"Lopez, Arias and Jackson",Zillow,4954.73,USD,2024-08-03,False,2020-08-20
332,Valenzuela PLC,Zillow,3058.74,USD,2023-05-14,True,2022-05-16
333,Ortega Group,Realtor,1295.0,EUR,2021-03-15,False,2024-12-04
334,"Gillespie, Montgomery and Jacobs",Zillow,1088.86,INR,2022-10-16,True,2021-07-24
335,Cruz LLC,Airbnb,3800.54,INR,2021-12-20,False,2022-07-20
336,Preston PLC,Craigslist,4808.66,USD,2023-07-25,True,2020-07-19
337,Harris-Hamilton,Realtor,3987.93,USD,2021-06-10,False,2023-07-02
338,Norman-White,Zillow,1374.53,EUR,2020-12-25,False,2020-03-03
339,Burns-Delgado,Craigslist,2965.51,USD,2023-10-14,True,2023-05-15
340,Williams Inc,Zillow,2412.38,INR,2022-08-14,False,2022-03-01
341,"Anderson, Sanders and Wagner",Craigslist,1766.57,USD,2025-01-29,False,2022-10-31
342,"Bell, Jones and Reed",Realtor,3132.77,USD,2020-01-31,True,2021-03-31
343,"Mcdaniel, Johnson and Taylor",Realtor,3463.88,EUR,2020-10-03,False,2020-02-16
344,Ramsey LLC,Realtor,2258.84,EUR,2024-03-16,True,2023-04-17
345,"Davis, Mclaughlin and Mcmillan",Craigslist,3490.54,USD,2023-06-24,True,2021-03-01
346,Davis Ltd,Apartments.com,3176.93,USD,2023-05-04,True,2020-07-07
347,Hall-Edwards,Craigslist,3158.14,USD,2023-08-23,True,2024-10-23
348,Smith Ltd,Airbnb,2221.51,INR,2021-08-21,False,2022-02-28
349,"Short, Rojas and Tucker",Craigslist,2627.62,USD,2022-11-03,True,2022-02-23
350,"Mcgee, Ward and Schaefer",Realtor,1821.55,USD,2023-09-08,True,2025-03-04
351,Thomas Inc,Zillow,3424.72,USD,2023-11-14,False,2023-05-21
352,"Hughes, Hebert and Williams",Craigslist,4251.5,EUR,2020-11-13,True,2020-09-18
353,Fitzgerald Ltd,Realtor,3258.02,USD,2023-03-15,False,2022-09-29
354,Sanders-Levine,Zillow,2485.51,USD,2020-12-30,False,2024-04-17
355,Flores-Martin,Airbnb,2180.96,INR,2024-11-25,False,2025-02-02
356,"Chase, Bell and Fleming",Zillow,2043.35,INR,2020-03-29,False,2022-06-02
357,"Mays, Green and Ortega",Realtor,1326.65,EUR,2024-01-16,False,2022-10-12
358,Harris-Suarez,Craigslist,4243.02,EUR,2022-10-27,False,2020-01-20
359,"Perry, Green and Miller",Craigslist,2405.87,USD,2020-02-17,False,2022-05-31
360,Adams and Sons,Realtor,2180.6,USD,2020-11-07,False,2023-03-03
361,"Charles, Bond and Potter",Realtor,1328.4,USD,2023-11-17,True,2020-06-20
362,Erickson Ltd,Craigslist,1755.43,EUR,2022-11-30,False,2021-05-05
363,Mcconnell-Lee,Zillow,3164.66,INR,2024-10-24,True,2023-10-14
364,Thomas Ltd,Zillow,2992.5,USD,2021-11-06,False,2022-09-22
365,Abbott and Sons,Zillow,1169.32,USD,2024-05-15,True,2022-03-26
366,Newton Group,Craigslist,1634.9,INR,2021-09-14,True,2022-09-18
367,Bean Inc,Craigslist,3794.87,EUR,2025-03-24,True,2020-02-23
368,Lyons-Knox,Craigslist,3587.17,INR,2023-03-29,True,2020-06-21
369,Fletcher-Wood,Zillow,4209.3,USD,2022-08-21,True,2024-10-14
370,"Hughes, Cooper and Cox",Apartments.com,4105.86,USD,2023-09-05,False,2023-07-02
371,Garza-Webb,Craigslist,2549.66,INR,2024-01-01,False,2020-06-23
372,"Erickson, Jacobs and Lane",Airbnb,3588.39,EUR,2025-03-08,False,2020-12-02
373,"Williams, Moss and Ray",Craigslist,1986.43,INR,2025-01-14,True,2024-12-22
374,"Hernandez, Collins and Crawford",Zillow,3555.3,INR,2020-08-10,False,2024-11-08
375,Dyer-Sanders,Realtor,1175.79,INR,2023-02-18,False,2020-03-31
376,Johnson Inc,Airbnb,1002.46,USD,2022-11-28,False,2025-03-01
377,Castillo-Graham,Realtor,2220.71,INR,2024-10-22,True,2022-04-05
378,"Powers, Rice and Hart",Apartments.com,3907.82,INR,2025-01-27,True,2023-07-16
379,Jones Ltd,Airbnb,1032.88,INR,2024-08-14,False,2022-11-04
380,"Werner, Price and Tucker",Realtor,2965.48,EUR,2024-04-03,True,2022-09-01
381,"Gregory, Mcgee and Smith",Realtor,4250.5,USD,2022-03-09,True,2020-11-14
382,"Shaffer, Lopez and Sellers",Apartments.com,4571.55,USD,2023-08-30,True,2022-02-24
383,"Walker, Murphy and King",Craigslist,2551.34,INR,2025-01-07,False,2021-03-14
384,Morales-Watts,Craigslist,2762.02,INR,2022-11-03,True,2022-03-22
385,Gutierrez-Rice,Craigslist,4610.22,USD,2024-11-17,True,2020-02-02
386,Bush-Johnson,Apartments.com,3581.06,USD,2024-12-03,True,2023-04-10
387,Esparza-Bell,Zillow,1879.15,INR,2022-03-09,False,2025-03-22
388,Mendez-Robertson,Craigslist,3317.21,EUR,2020-03-10,True,2022-12-16
389,Collier PLC,Zillow,1836.35,USD,2023-04-10,True,2024-05-09
390,Poole-Rosario,Zillow,2134.34,USD,2024-02-21,False,2022-08-02
391,Hale-Davenport,Zillow,4460.06,EUR,2024-08-26,True,2024-05-28
392,Williams-Freeman,Craigslist,3731.24,EUR,2023-12-02,True,2024-09-01
393,Hill Ltd,Craigslist,4338.89,EUR,2024-02-07,True,2021-09-23
394,Murillo Ltd,Realtor,3098.59,USD,2024-01-07,False,2020-03-26
395,Harrington-Foster,Apartments.com,4257.53,EUR,2023-12-24,True,2025-03-15
396,Soto-Bonilla,Craigslist,2908.55,EUR,2022-09-20,False,2023-10-21
397,"Robinson, Perry and Fisher",Airbnb,3602.86,EUR,2024-03-12,False,2021-04-20
398,Matthews and Sons,Apartments.com,1114.57,INR,2022-10-11,False,2022-09-05
399,Scott Inc,Realtor,3210.52,INR,2024-12-23,False,2020-06-24
400,"Gregory, Myers and Williams",Realtor,4980.33,EUR,2023-05-30,False,2022-07-10
401,Meyer-Santos,Realtor,4050.7,INR,2022-11-17,False,2021-08-11
402,Wright-Stark,Airbnb,3436.27,INR,2020-06-30,False,2021-01-27
403,"Kelly, Johnson and Krueger",Apartments.com,1613.43,INR,2024-03-31,False,2020-02-13
404,Mccormick-Walls,Craigslist,3756.98,INR,2020-05-31,False,2021-08-08
405,Yu Ltd,Zillow,4820.44,USD,2023-02-23,True,2024-02-24
406,Powers and Sons,Realtor,3493.81,EUR,2020-02-04,True,2023-11-07
407,"Robbins, Rowe and Garcia",Apartments.com,1923.28,EUR,2021-09-14,False,2024-03-12
408,"Davis, Howell and Morse",Zillow,2446.64,USD,2023-04-25,True,2024-11-28
409,"Arias, Christensen and Kelley",Zillow,3514.4,USD,2022-06-06,False,2022-04-20
410,Thomas-Carrillo,Realtor,3136.57,INR,2022-01-01,True,2020-08-31
411,Miller-Mason,Apartments.com,2858.36,EUR,2022-08-12,True,2022-10-15
412,Wall and Sons,Airbnb,1113.28,USD,2023-08-22,True,2020-01-18
413,Martin-Kirk,Zillow,2821.05,INR,2021-12-06,False,2021-03-05
414,Maynard-Smith,Craigslist,2221.26,USD,2020-08-08,False,2023-07-25
415,Krueger-Robbins,Airbnb,3823.66,USD,2020-05-31,False,2021-12-12
416,"Nguyen, Thompson and Martinez",Craigslist,2073.56,INR,2021-01-12,True,2022-08-04
417,"Brown, Stanley and Hopkins",Apartments.com,2848.52,EUR,2022-05-01,True,2024-03-28
418,Brown PLC,Realtor,1906.4,EUR,2022-05-03,True,2022-06-20
419,"Ford, Tanner and Keith",Craigslist,3308.25,INR,2022-01-04,False,2024-12-07
420,Key and Sons,Apartments.com,1437.12,EUR,2022-10-10,False,2024-10-06
421,Callahan-Willis,Realtor,2280.82,INR,2023-02-19,True,2022-11-30
422,Braun Ltd,Zillow,2066.38,USD,2021-06-29,True,2020-05-05
423,Daniels Inc,Airbnb,1897.76,INR,2022-08-05,False,2024-12-10
424,"Johnson, Gilbert and Smith",Airbnb,1007.24,INR,2020-02-03,False,2021-06-02
425,Johnson and Sons,Airbnb,3407.9,INR,2020-06-19,False,2022-09-02
426,Parks-Morgan,Craigslist,4737.91,INR,2023-02-09,True,2020-09-28
427,Howell-Black,Realtor,2157.57,INR,2023-11-12,True,2023-02-23
428,Rodriguez and Sons,Zillow,1045.45,EUR,2024-08-31,False,2023-12-13
429,Williams PLC,Zillow,3744.24,EUR,2024-10-18,True,2021-06-22
430,Anderson Ltd,Realtor,2685.23,INR,2022-12-03,False,2020-12-17
431,Mason Ltd,Airbnb,4471.74,EUR,2022-10-11,False,2020-11-10
432,"Williams, Reyes and Kennedy",Zillow,2341.09,INR,2023-09-24,True,2021-07-03
433,"Crane, Pineda and Frederick",Airbnb,3177.31,EUR,2024-03-13,True,2024-09-03
434,Khan Inc,Zillow,2693.68,USD,2020-09-25,False,2022-12-20
435,Beck-Gray,Zillow,2451.37,EUR,2024-09-10,False,2024-05-13
436,Johnson Ltd,Craigslist,2576.31,EUR,2021-04-12,True,2022-03-20
437,Ray LLC,Realtor,3949.42,INR,2023-11-22,False,2020-02-17
438,"Ibarra, Powell and Edwards",Craigslist,2077.65,EUR,2022-09-01,False,2024-10-09
439,"Sheppard, Khan and Collins",Zillow,1520.5,INR,2020-08-13,False,2024-09-24
440,"Salazar, Harris and Hopkins",Airbnb,1693.56,EUR,2020-01-25,False,2021-01-05
441,Houston-Doyle,Airbnb,3668.72,USD,2023-08-29,False,2023-04-01
442,"Chavez, Sullivan and Wolf",Airbnb,4436.5,USD,2021-08-21,False,2022-12-22
443,Goodwin-Cobb,Zillow,1757.81,INR,2021-11-14,True,2020-06-27
444,Hubbard-Bryan,Realtor,4870.3,USD,2021-03-22,False,2021-03-17
445,Marshall LLC,Airbnb,4073.24,INR,2023-09-19,True,2021-09-02
446,Cole-May,Craigslist,1180.71,USD,2025-03-08,True,2023-12-22
447,"Walters, Bond and Clark",Airbnb,4799.79,USD,2021-06-22,True,2021-12-30
448,"Swanson, Anderson and Carter",Zillow,4455.46,EUR,2020-08-15,False,2024-05-12
449,Cantu PLC,Apartments.com,1929.41,USD,2024-07-26,True,2020-04-21
450,Reed LLC,Realtor,4781.65,USD,2024-12-22,False,2022-08-26
451,Pittman-Manning,Realtor,4949.89,USD,2022-12-01,True,2023-05-21
452,Ferguson Ltd,Airbnb,4602.52,EUR,2021-04-23,False,2022-12-21
453,Hale LLC,Realtor,3612.09,EUR,2021-02-15,False,2023-11-15
454,Stephenson-Allen,Zillow,4884.62,EUR,2020-02-08,False,2020-09-03
455,Bailey Ltd,Realtor,3713.8,EUR,2020-04-11,True,2022-03-29
456,Lee-Mullen,Craigslist,3868.21,INR,2020-11-19,False,2023-04-06
457,Reynolds Group,Apartments.com,4908.99,USD,2022-04-07,True,2024-08-31
458,Jordan PLC,Realtor,3072.45,EUR,2022-12-15,True,2020-01-26
459,Collins-Harris,Realtor,1260.36,EUR,2024-11-29,True,2024-03-27
460,Hardy-Nguyen,Airbnb,3800.48,USD,2021-03-03,False,2023-05-13
461,"Mccoy, Reyes and Adkins",Zillow,2805.92,INR,2023-11-04,False,2023-03-26
462,"Martin, Montoya and Miller",Airbnb,4676.58,USD,2023-03-15,False,2021-08-27
463,Morgan Group,Airbnb,1157.01,INR,2024-02-15,True,2022-02-17
464,Townsend-Mitchell,Craigslist,4577.99,EUR,2021-05-16,False,2022-10-01
465,"Wong, Blake and Butler",Craigslist,1599.9,EUR,2022-05-20,True,2023-11-05
466,Johnson Inc,Apartments.com,3295.36,EUR,2021-02-01,True,2021-05-19
467,Moore PLC,Apartments.com,3060.49,USD,2021-01-31,False,2020-12-04
468,"Haney, Wilson and Jackson",Craigslist,1462.73,USD,2023-11-16,True,2021-10-28
469,Edwards LLC,Realtor,4589.89,INR,2020-03-15,True,2024-10-04
470,Richardson LLC,Realtor,3518.54,EUR,2020-10-14,False,2020-07-16
471,"Miller, Mcdaniel and Garcia",Craigslist,3541.41,USD,2020-12-11,False,2023-05-01
472,Guzman-Mills,Craigslist,2715.5,EUR,2023-04-02,True,2022-08-15
473,"Brown, Smith and Hansen",Zillow,2341.86,EUR,2024-08-01,True,2024-04-11
474,"Fisher, Quinn and Ray",Realtor,2344.9,INR,2023-07-05,True,2022-11-26
475,Oconnor PLC,Airbnb,1717.29,USD,2020-02-17,False,2024-07-05
476,Benson-Lopez,Craigslist,4155.41,INR,2020-06-09,True,2021-04-09
477,Williams-Howard,Airbnb,2643.01,USD,2021-02-16,True,2020-11-21
478,Mcclain-Hall,Apartments.com,1280.12,INR,2022-06-06,True,2022-05-16
479,Oconnor-Goodman,Apartments.com,1659.76,USD,2025-03-10,True,2020-05-08
480,Peters PLC,Craigslist,1207.03,EUR,2025-02-18,True,2022-10-16
481,Meyers PLC,Craigslist,2715.13,INR,2022-04-21,True,2025-01-07
482,Huber Ltd,Craigslist,3758.3,USD,2020-03-28,True,2023-09-22
483,Mcneil Inc,Apartments.com,4309.27,USD,2025-01-29,False,2023-10-08
484,Adams-Vasquez,Airbnb,4292.52,EUR,2023-07-26,True,2023-08-09
485,Long Inc,Airbnb,4781.61,EUR,2023-11-20,False,2025-02-08
486,Blair Inc,Realtor,4877.05,EUR,2022-06-28,False,2024-09-22
487,"Drake, Baker and Morales",Realtor,2906.56,USD,2020-10-08,True,2021-04-12
488,"Andersen, Martinez and Washington",Realtor,4873.28,EUR,2023-03-18,False,2021-12-04
489,"Dixon, Perez and Ramos",Realtor,2051.54,USD,2025-01-08,False,2022-12-12
490,"Hawkins, Hernandez and Harris",Zillow,2413.37,USD,2021-04-17,True,2023-10-05
491,Wood-Grant,Apartments.com,1194.57,INR,2022-05-12,False,2023-03-20
492,"Allen, Johnson and Davis",Zillow,1651.12,USD,2022-05-11,True,2023-04-12
493,Martinez-Smith,Craigslist,2176.57,EUR,2023-07-02,True,2023-10-22
494,Rodriguez-Beck,Airbnb,3688.17,USD,2021-07-24,True,2024-12-14
495,Stephens Inc,Airbnb,4886.39,EUR,2023-11-22,False,2020-11-19
496,"Kennedy, Lambert and Roberts",Zillow,4964.56,USD,2021-04-05,False,2024-07-29
497,Meyers-Perez,Airbnb,3400.28,EUR,2020-05-22,False,2022-03-17
498,"Howell, Andrews and Burnett",Realtor,2179.8,USD,2021-07-27,True,2020-05-23
499,Robinson Ltd,Realtor,4311.09,EUR,2020-05-24,False,2023-05-02
500,"Phillips, Adkins and Rodriguez",Zillow,3863.59,USD,2023-09-15,False,2025-01-02
501,"Parrish, Rivers and Alvarez",Realtor,2205.56,EUR,2020-11-22,True,2020-04-26
502,Davis-Cooper,Apartments.com,4568.34,INR,2020-10-03,True,2020-11-27
503,West-Johnston,Craigslist,4568.5,USD,2023-05-26,True,2020-04-20
504,Patton-Mendoza,Apartments.com,1343.22,USD,2024-05-13,True,2023-10-12
505,Cruz-Dennis,Craigslist,2737.73,EUR,2022-01-02,False,2020-10-18
506,Ramos PLC,Craigslist,4506.25,EUR,2024-12-07,True,2023-02-22
507,Johnson Inc,Zillow,4488.91,INR,2020-03-15,False,2021-12-31
508,Smith Inc,Zillow,1208.57,EUR,2024-09-16,False,2022-01-23
509,Nichols-Smith,Apartments.com,2748.82,USD,2025-03-08,False,2022-01-20
510,Blake Inc,Apartments.com,3451.46,INR,2021-11-07,True,2024-06-15
511,Ryan PLC,Craigslist,3547.11,USD,2023-10-08,False,2024-02-29
512,"Sharp, Dickson and Martin",Zillow,2532.62,EUR,2023-09-01,True,2021-07-27
513,"Allen, Johns and Barnes",Zillow,2906.3,USD,2024-06-20,False,2022-11-07
514,Vasquez Ltd,Craigslist,1230.27,EUR,2023-06-25,False,2020-06-07
515,"Deleon, Alvarez and Walker",Apartments.com,4365.22,INR,2023-08-11,False,2021-04-15
516,"Byrd, Edwards and Morris",Craigslist,1253.62,EUR,2021-05-16,False,2020-01-31
517,Simon PLC,Realtor,3163.03,EUR,2024-06-07,True,2021-07-21
518,"Smith, Gomez and Taylor",Airbnb,4022.61,USD,2022-06-11,False,2024-09-11
519,Walker-Howard,Zillow,4706.13,EUR,2023-08-29,True,2020-04-08
520,Velez-Thomas,Zillow,1636.35,EUR,2020-08-13,False,2024-03-03
521,Cummings Ltd,Zillow,3099.64,EUR,2021-03-30,False,2022-12-25
522,Guerrero Inc,Airbnb,3008.01,EUR,2024-05-19,False,2024-09-12
523,"Floyd, Oconnor and Klein",Craigslist,4751.76,INR,2022-03-17,True,2020-09-17
524,Roth Group,Realtor,3801.96,USD,2020-10-06,True,2020-10-11
525,"Anderson, Fitzpatrick and Baker",Zillow,1188.68,USD,2023-12-09,True,2022-05-18
526,Mason-Nelson,Airbnb,4332.58,USD,2021-07-07,True,2024-06-25
527,Salas-Villarreal,Airbnb,1238.49,INR,2023-06-14,True,2020-03-13
528,Nelson-Schwartz,Apartments.com,4444.3,INR,2020-11-13,False,2020-01-09
529,"Rogers, Wise and Wallace",Realtor,1506.42,INR,2021-07-20,False,2020-05-18
530,Randolph PLC,Realtor,1049.98,USD,2024-07-29,True,2020-08-06
531,Thornton and Sons,Realtor,2076.55,INR,2024-09-22,True,2021-10-04
532,Wood-Scott,Craigslist,4806.21,INR,2023-04-14,True,2024-05-21
533,"Williams, Newton and Martinez",Zillow,3561.99,USD,2021-07-01,True,2023-08-17
534,Booth-Horton,Airbnb,4852.17,USD,2023-02-27,True,2020-11-13
535,Clayton-Hamilton,Airbnb,1934.57,INR,2024-12-01,False,2024-07-01
536,Trujillo Ltd,Realtor,3901.08,INR,2023-02-26,False,2020-02-06
537,Richards-Anderson,Airbnb,1893.79,INR,2021-11-27,False,2020-08-22
538,"Prince, Reid and Jennings",Craigslist,4514.29,INR,2023-05-25,True,2021-05-06
539,Middleton and Sons,Airbnb,2725.63,USD,2020-05-27,False,2021-10-22
540,Hicks-Meyer,Apartments.com,4504.65,USD,2020-10-04,False,2023-11-09
541,King-Molina,Airbnb,2657.8,EUR,2024-11-17,True,2024-10-10
542,Wilson and Sons,Airbnb,4233.79,EUR,2022-01-22,False,2024-01-08
543,Levy Ltd,Zillow,1547.37,INR,2021-11-06,True,2020-07-06
544,"Vaughan, Jordan and Henson",Realtor,1991.79,INR,2024-03-17,False,2025-02-06
545,Simmons LLC,Craigslist,2291.04,USD,2021-05-11,True,2025-03-19
546,Hughes-Johnson,Apartments.com,4714.77,EUR,2022-04-11,True,2022-02-10
547,Swanson-Baker,Apartments.com,1410.02,USD,2023-12-16,False,2024-06-11
548,"Barnes, Pacheco and Rivas",Zillow,2811.43,EUR,2025-03-05,False,2023-07-26
549,"King, Hernandez and Johnson",Airbnb,1367.0,INR,2024-12-12,False,2022-06-27
550,Winters-Rodgers,Zillow,2632.73,USD,2024-12-12,True,2021-04-01
551,Hill and Sons,Craigslist,2514.23,INR,2021-02-19,True,2021-05-23
552,Davidson and Sons,Zillow,3447.87,INR,2021-07-20,False,2023-02-16
553,"Peters, Gutierrez and Young",Realtor,3915.78,INR,2021-11-02,True,2022-03-25
554,Wright Inc,Craigslist,1751.71,INR,2023-06-21,True,2022-09-08
555,Scott LLC,Airbnb,3922.22,INR,2022-02-24,False,2023-01-05
556,"Le, Wells and Lee",Craigslist,4571.63,INR,2021-12-20,True,2022-06-11
557,"Campbell, Davis and Hall",Apartments.com,2609.93,EUR,2023-01-18,True,2020-10-30
558,Mcdonald-Lawrence,Craigslist,4311.43,USD,2020-01-10,False,2021-05-31
559,Atkinson-Williams,Realtor,4979.03,USD,2021-08-08,True,2022-03-14
560,Smith-Clark,Airbnb,4174.74,USD,2023-08-17,False,2023-08-27
561,"Jennings, Chavez and Smith",Realtor,1806.34,USD,2023-05-05,True,2024-01-21
562,"Bailey, Hernandez and Garrett",Airbnb,4657.23,INR,2020-12-20,False,2025-01-07
563,Phillips and Sons,Craigslist,3159.09,USD,2020-04-06,False,2024-07-21
564,Zimmerman LLC,Airbnb,1871.45,EUR,2021-06-27,True,2021-03-19
565,Salas-Collins,Airbnb,3864.41,INR,2022-07-27,False,2024-01-30
566,"Fields, Myers and Romero",Craigslist,3009.89,EUR,2021-01-09,False,2021-02-11
567,Diaz-Herrera,Craigslist,1854.04,INR,2024-01-15,True,2021-06-29
568,Koch-Hicks,Apartments.com,2490.54,USD,2024-02-01,False,2022-08-27
569,Miller Group,Zillow,3109.3,INR,2022-04-20,False,2023-08-30
570,Camacho-Crawford,Realtor,3642.96,USD,2023-02-08,False,2022-08-11
571,"Taylor, Moore and Hart",Apartments.com,2927.88,USD,2023-02-12,False,2023-06-01
572,Smith-Williams,Craigslist,4643.21,INR,2021-07-23,True,2023-02-22
573,"Shaw, Foster and Brown",Craigslist,1574.35,INR,2020-11-23,False,2020-04-10
574,Brown Group,Apartments.com,4016.83,EUR,2022-07-22,False,2021-05-21
575,Bowen-Villanueva,Zillow,3046.17,USD,2023-03-20,True,2020-12-28
576,Levine-Hoffman,Airbnb,3673.0,EUR,2023-11-26,False,2020-01-15
577,Davis-Perez,Zillow,2401.59,USD,2021-07-12,True,2023-06-04
578,Gilbert PLC,Realtor,1207.73,INR,2023-07-01,True,2023-07-18
579,Joyce-Patel,Craigslist,1185.38,EUR,2020-01-25,True,2024-03-28
580,"Rogers, Pugh and Morse",Apartments.com,4667.1,USD,2020-12-10,False,2024-08-10
581,"Smith, Walker and Mann",Apartments.com,3489.23,EUR,2021-10-11,True,2021-08-11
582,Fuentes-Hopkins,Craigslist,4343.93,INR,2020-07-28,False,2020-01-05
583,Powers-Hill,Apartments.com,3796.03,USD,2023-07-04,True,2024-04-26
584,Edwards-Willis,Airbnb,2527.63,USD,2021-02-06,True,2022-08-30
585,Martinez LLC,Realtor,4188.7,EUR,2023-07-23,True,2025-02-16
586,Lopez-Nichols,Apartments.com,3524.46,EUR,2021-03-15,True,2024-07-20
587,Moss-Vazquez,Zillow,1549.54,EUR,2024-11-25,True,2020-09-27
588,Phillips-Martinez,Realtor,2459.04,INR,2023-08-21,False,2022-02-28
589,Friedman and Sons,Realtor,4881.01,INR,2022-10-16,False,2022-03-05
590,"Moreno, Mckinney and Smith",Zillow,4855.34,EUR,2021-04-06,True,2020-08-08
591,Obrien-Mcfarland,Apartments.com,2514.28,USD,2021-08-13,False,2024-05-03
592,"Patel, White and White",Craigslist,2956.4,INR,2025-01-29,False,2025-03-05
593,Jackson PLC,Apartments.com,1332.29,EUR,2024-11-22,False,2025-02-02
594,"Williams, Bryant and Jordan",Apartments.com,2675.94,EUR,2022-01-15,True,2020-11-18
595,"Knight, Martin and Williams",Zillow,2830.34,USD,2022-06-12,False,2024-07-24
596,Chavez and Sons,Zillow,2981.91,EUR,2024-08-22,True,2022-06-21
597,"Poole, Cook and Cole",Zillow,3545.43,USD,2025-02-05,True,2024-03-01
598,Benson-Lewis,Realtor,4594.02,USD,2022-11-05,True,2023-02-14
599,Patton-Ramsey,Apartments.com,1728.01,INR,2024-05-20,True,2023-06-20
600,Poole-Craig,Craigslist,2214.18,USD,2020-01-24,True,2023-09-22
601,"Rowland, Henderson and Erickson",Apartments.com,4717.56,USD,2024-12-19,False,2021-02-08
602,Vargas-Gutierrez,Apartments.com,3336.33,EUR,2023-11-09,True,2020-09-30
603,"Charles, Baker and Hawkins",Apartments.com,2858.33,EUR,2021-04-01,True,2024-04-11
604,"Spencer, Craig and Clay",Realtor,4722.34,INR,2023-02-14,False,2021-06-07
605,"Smith, Marshall and Baldwin",Realtor,3815.29,EUR,2021-01-27,True,2022-03-04
606,"Ramsey, Stafford and Small",Airbnb,2665.99,INR,2020-02-28,False,2022-07-19
607,"Davis, Johnson and Wang",Realtor,4056.83,USD,2020-07-19,True,2023-12-11
608,Johnson PLC,Realtor,1902.31,USD,2022-08-17,True,2024-01-27
609,"Tate, Burton and Lee",Craigslist,3978.37,INR,2023-06-01,False,2020-05-25
610,"Martin, Dyer and Long",Zillow,4428.55,EUR,2023-05-01,False,2025-01-30
611,Harris-Gray,Craigslist,1350.06,USD,2020-07-15,True,2024-10-02
612,Holloway-Brooks,Realtor,2832.03,INR,2023-07-29,True,2024-11-22
613,Garza-Thompson,Airbnb,3032.62,INR,2022-03-05,True,2023-01-30
614,Thompson Group,Zillow,1597.02,INR,2021-07-07,False,2021-05-22
615,Davis Group,Craigslist,4101.72,INR,2025-01-01,True,2023-12-12
616,Callahan Group,Airbnb,1951.3,INR,2022-02-25,False,2020-06-30
617,Sandoval-Wilson,Airbnb,2385.41,EUR,2021-09-07,True,2025-01-18
618,Patrick Ltd,Apartments.com,4920.17,INR,2022-03-23,False,2023-02-17
619,Patel Group,Craigslist,1345.96,EUR,2022-06-30,False,2020-04-06
620,Warner-Daniel,Apartments.com,4978.37,USD,2025-02-20,True,2021-01-15
621,Mccoy-Sanders,Apartments.com,4250.96,EUR,2020-11-16,False,2024-01-15
622,Glenn Inc,Craigslist,3879.58,INR,2020-04-18,False,2022-05-26
623,Young-Rodgers,Apartments.com,1728.44,EUR,2023-11-06,True,2023-10-02
624,Nelson Inc,Realtor,4515.27,EUR,2023-12-16,True,2020-06-22
625,Stone Ltd,Zillow,2425.93,INR,2022-05-24,False,2022-04-09
626,Taylor-Harris,Realtor,1937.45,EUR,2021-07-29,False,2021-04-13
627,Mejia and Sons,Craigslist,4774.61,INR,2024-11-07,True,2021-08-09
628,"Williams, Hansen and Hart",Craigslist,2150.09,EUR,2021-07-20,True,2023-08-11
629,"Hudson, Ward and Mcintosh",Airbnb,3225.64,INR,2025-02-19,False,2020-03-30
630,Arellano LLC,Craigslist,4845.48,INR,2022-05-08,True,2021-06-25
631,Tran-Bolton,Realtor,4188.15,USD,2024-12-13,False,2024-12-22
632,Dixon Ltd,Apartments.com,2087.06,EUR,2021-03-15,True,2023-03-08
